gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
476861445	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:5717	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis	mearnsi	SUBSPECIES	Felis pardalis mearnsi J.A.Allen, 1904	Felis pardalis mearnsi J. A. Allen, 1904	J. A. Allen, 1904	CR	Talamanca	Limón	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	9.516038	-83.025032	53031.0						1839-01-01T00:00:00	1	1	1839	6164577	2434982	PRESERVED_SPECIMEN	MCZ	Mamm	5717		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	William More Gabb			2021-10-01T01:54:30.511Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476859057	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:24004	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis	mearnsi	SUBSPECIES	Felis pardalis mearnsi J.A.Allen, 1904	Felis pardalis mearnsi J. A. Allen, 1904	J. A. Allen, 1904	CR	Turrialba	Cartago	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	9.906384	-83.680715	1595.0						1928-01-01T00:00:00	1	1	1928	6164577	2434982	PRESERVED_SPECIMEN	MCZ	Mamm	24004		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Samuel Kress			2021-10-01T01:54:40.368Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476843830	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:BOM-5359	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis	mearnsi	SUBSPECIES	Felis pardalis mearnsi J.A.Allen, 1904	Felis pardalis mearnsi J. A. Allen, 1904	J. A. Allen, 1904	CR	Talamanca	Limón	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	9.516038	-83.025032	53031.0						1839-01-01T00:00:00	1	1	1839	6164577	2434982	PRESERVED_SPECIMEN	MCZ	Mamm	BOM-5359		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	W. M. Gebb			2021-10-01T01:54:06.613Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476843829	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:BOM-5358	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	nicaraguae	SUBSPECIES	Felis wiedii nicaraguae (J.A.Allen, 1919)	Felis wiedii nicaraguae (J. A. Allen, 1919)	(J. A. Allen, 1919)	CR	Talamanca	Limón	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	9.516038	-83.025032	53031.0						1839-01-01T00:00:00	1	1	1839	6164541	2434950	PRESERVED_SPECIMEN	MCZ	Mamm	BOM-5358		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	William More Gabb			2021-10-01T01:54:06.578Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476813558	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:5719	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis	mearnsi	SUBSPECIES	Felis pardalis mearnsi J.A.Allen, 1904	Felis pardalis mearnsi J. A. Allen, 1904	J. A. Allen, 1904	CR	Talamanca	Limón	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	9.516038	-83.025032	53031.0						1839-01-01T00:00:00	1	1	1839	6164577	2434982	PRESERVED_SPECIMEN	MCZ	Mamm	5719		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	William More Gabb			2021-10-01T01:54:30.139Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
439779436	7e2989f0-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor (Linnaeus, 1771)		CR	Cordillera de Talamanca, Chirripó-Massiv (Sabanna de los Leones)		PRESENT		33aecde5-7e13-4272-9cb7-f4f3b0eb820c	9.4333	-83.4667											2435099	2435099	PRESERVED_SPECIMEN	MNHM	MNHM-Zoology	W1992/001				CC_BY_4_0					2021-09-24T03:32:37.674Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
45869665	847e2306-f762-11e1-a439-00145eb45e9a	urn:catalog:LSUMZ:Mammals:13378	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus		CR	Ca. 4 km SW Cerro Chirripo	San José Province	PRESENT		c361e830-181e-11da-9544-b8a03c50a862	9.474	-83.526							1967-05-15T00:00:00	15	5	1967	2434930	2434930	PRESERVED_SPECIMEN	LSUMZ	Mammals	13378				CC0_1_0		Gardner, Alfred L.		NATIVE	2021-09-24T06:03:59.587Z		INSTITUTION_COLLECTION_MISMATCH
45869664	847e2306-f762-11e1-a439-00145eb45e9a	urn:catalog:LSUMZ:Mammals:13377	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus		CR	La Piedra	San José Province	PRESENT		c361e830-181e-11da-9544-b8a03c50a862	9.5	-83.667							1967-02-01T00:00:00	1	2	1967	2434930	2434930	PRESERVED_SPECIMEN	LSUMZ	Mammals	13377				CC0_1_0		Gardner, Alfred L.		NATIVE	2021-09-24T06:03:59.587Z		INSTITUTION_COLLECTION_MISMATCH
45869301	847e2306-f762-11e1-a439-00145eb45e9a	urn:catalog:LSUMZ:Mammals:10219	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	14 km NE Potrero Grande	Puntarenas Province	PRESENT		c361e830-181e-11da-9544-b8a03c50a862	9.106	-83.093							1965-06-28T00:00:00	28	6	1965	2434982	2434982	PRESERVED_SPECIMEN	LSUMZ	Mammals	10219				CC0_1_0		Arnold, Keith A.		NATIVE	2021-09-24T06:03:59.952Z		INSTITUTION_COLLECTION_MISMATCH
45869265	847e2306-f762-11e1-a439-00145eb45e9a	urn:catalog:LSUMZ:Mammals:9289	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Gromaco, 15 km ESE Potrero Grande	Puntarenas Province	PRESENT		c361e830-181e-11da-9544-b8a03c50a862	8.965	-83.057							1963-02-03T00:00:00	3	2	1963	2434982	2434982	PRESERVED_SPECIMEN	LSUMZ	Mammals	9289				CC0_1_0				NATIVE	2021-09-24T06:03:59.933Z		INSTITUTION_COLLECTION_MISMATCH
